train_method,model,metrics,tag,step,value,run
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,0,0.8159999847412109,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,1,0.89552241563797,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,2,0.8872180581092834,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,3,0.9037036895751953,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,4,0.89552241563797,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,5,0.935251772403717,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,6,0.935251772403717,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,7,0.935251772403717,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,8,0.9295774698257446,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,9,0.9295774698257446,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,10,0.9219858050346375,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,11,0.9219858050346375,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,12,0.9285714030265808,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_분위기,test/F1_score,13,0.9285714030265808,NLI/sunlp_256_180_15_drop02/test_F1_score_분위기
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,0,0.2222222238779068,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,1,0.7692307829856873,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,2,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,3,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,4,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,5,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,6,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,7,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,8,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,9,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,10,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,11,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,12,0.7142857313156128,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_비주얼,test/F1_score,13,0.875,NLI/sunlp_256_180_15_drop02/test_F1_score_비주얼
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,0,0.3684210479259491,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,1,0.6086956262588501,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,2,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,3,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,4,0.7407407164573669,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,5,0.7407407164573669,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,6,0.7407407164573669,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,7,0.7636363506317139,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,8,0.7857142686843872,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,9,0.7636363506317139,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,10,0.7857142686843872,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,11,0.7857142686843872,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,12,0.7857142686843872,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_아늑,test/F1_score,13,0.7857142686843872,NLI/sunlp_256_180_15_drop02/test_F1_score_아늑
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,0,0.3333333432674408,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,1,0.7599999904632568,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,2,0.8301886916160583,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,3,0.8518518805503845,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,4,0.8727272748947144,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,5,0.8518518805503845,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,6,0.8148148059844971,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,7,0.8474576473236084,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,8,0.8518518805503845,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,9,0.8518518805503845,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,10,0.8214285969734192,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,11,0.8363636136054993,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,12,0.8214285969734192,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_위생,test/F1_score,13,0.8387096524238586,NLI/sunlp_256_180_15_drop02/test_F1_score_위생
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,0,0.8709677457809448,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,1,0.9230769276618958,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,2,0.9222797751426697,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,3,0.9494949579238892,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,4,0.9494949579238892,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,5,0.9547738432884216,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,6,0.9547738432884216,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,7,0.9547738432884216,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,8,0.9547738432884216,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,9,0.9702970385551453,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,10,0.9441624283790588,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,11,0.9655172228813171,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,12,0.9552238583564758,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_응대,test/F1_score,13,0.9552238583564758,NLI/sunlp_256_180_15_drop02/test_F1_score_응대
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,0,0.20000000298023224,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,1,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,2,0.7555555701255798,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,3,0.7727272510528564,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,4,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,5,0.7727272510528564,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,6,0.7727272510528564,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,7,0.782608687877655,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,8,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,9,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,10,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,11,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,12,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색음식,test/F1_score,13,0.800000011920929,NLI/sunlp_256_180_15_drop02/test_F1_score_이색음식
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,0,0.11764705926179886,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,1,0.6399999856948853,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,2,0.6399999856948853,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,3,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,4,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,5,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,6,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,7,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,8,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,9,0.692307710647583,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,10,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,11,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,12,0.6428571343421936,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_이색테마,test/F1_score,13,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_이색테마
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,0,0.0,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,1,0.0,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,2,0.2857142984867096,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,3,0.47058823704719543,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,4,0.3529411852359772,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,5,0.3529411852359772,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,6,0.5263158082962036,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,7,0.6315789222717285,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,8,0.5555555820465088,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,9,0.6000000238418579,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,10,0.6000000238418579,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,11,0.6000000238418579,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,12,0.6000000238418579,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_클래식,test/F1_score,13,0.6666666865348816,NLI/sunlp_256_180_15_drop02/test_F1_score_클래식
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,0,0.1818181872367859,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,1,0.625,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,2,0.7777777910232544,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,3,0.8999999761581421,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,4,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,5,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,6,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,7,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,8,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,9,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,10,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,11,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,12,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_F1_score_혼자,test/F1_score,13,0.8421052694320679,NLI/sunlp_256_180_15_drop02/test_F1_score_혼자
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,0,0.9221373200416565,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,1,0.9422416687011719,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,2,0.9474925398826599,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,3,0.9524352550506592,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,4,0.9513451457023621,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,5,0.9538877606391907,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,6,0.9533316493034363,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,7,0.9569039344787598,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,8,0.9559281468391418,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,9,0.9604213833808899,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,10,0.9533032774925232,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,11,0.959052324295044,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,12,0.9574355483055115,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_가성비,test/PR_AUC,13,0.9565525054931641,NLI/sunlp_256_180_15_drop02/test_PR_AUC_가성비
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,0,0.8764137029647827,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,1,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,2,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,3,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,4,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,5,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,6,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,7,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,8,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,9,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,10,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,11,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,12,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_귀여운,test/PR_AUC,13,0.926240086555481,NLI/sunlp_256_180_15_drop02/test_PR_AUC_귀여운
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,0,0.9376097917556763,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,1,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,2,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,3,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,4,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,5,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,6,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,7,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,8,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,9,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,10,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,11,0.9942941665649414,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,12,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_넓은,test/PR_AUC,13,0.9999999403953552,NLI/sunlp_256_180_15_drop02/test_PR_AUC_넓은
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,0,0.6336749196052551,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,1,0.7198994159698486,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,2,0.8135232925415039,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,3,0.8137295842170715,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,4,0.8073437213897705,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,5,0.8062260746955872,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
NLI,sunlp_256_180_15_drop02,test_PR_AUC_단체,test/PR_AUC,6,0.8082151412963867,NLI/sunlp_256_180_15_drop02/test_PR_AUC_단체
